Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
N$_p$,-23.51272372369219,0.0,0.0
N$_p$,-23.507723723692187,0.0,0.0
N$_p$,-23.502723723692185,0.0,0.0
N$_p$,-23.49772372369219,0.0,0.0
N$_p$,-23.492723723692187,0.0,0.0
N$_p$,-23.487723723692184,0.0,0.0
N$_p$,-23.48272372369219,0.0,0.0
N$_p$,-23.477723723692186,0.0,0.0
N$_p$,-23.47272372369219,0.0,0.0
N$_p$,-23.46772372369219,0.0,0.0
N$_p$,-23.462723723692186,0.0,0.0
N$_p$,-23.45772372369219,0.0,0.0
N$_p$,-23.452723723692188,0.0,0.0
N$_p$,-23.447723723692185,0.0,0.0
N$_p$,-23.44272372369219,0.0,0.0
N$_p$,-23.437723723692187,0.0,0.0
N$_p$,-23.432723723692185,0.0,0.0
N$_p$,-23.42772372369219,0.0,0.0
N$_p$,-23.422723723692187,0.0,0.0
N$_p$,-23.417723723692184,0.0,0.0
N$_p$,-23.41272372369219,0.0,0.0
N$_p$,-23.407723723692186,0.0,0.0
N$_p$,-23.40272372369219,0.0,0.0
N$_p$,-23.397723723692188,0.0,0.0
N$_p$,-23.392723723692185,0.0,0.0
N$_p$,-23.38772372369219,0.0,0.0
N$_p$,-23.382723723692187,0.0,0.0
N$_p$,-23.377723723692185,0.0,0.0
N$_p$,-23.37272372369219,0.0,0.0
N$_p$,-23.367723723692187,0.0,0.0
N$_p$,-23.362723723692184,0.0,0.0
N$_p$,-23.35772372369219,0.0,0.0
N$_p$,-23.352723723692186,0.0,0.0
N$_p$,-23.34772372369219,0.0,0.0
N$_p$,-23.34272372369219,0.0,0.0
N$_p$,-23.337723723692186,0.0,0.0
N$_p$,-23.33272372369219,0.0,0.0
N$_p$,-23.327723723692188,0.0,0.0
N$_p$,-23.322723723692185,0.0,0.0
N$_p$,-23.31772372369219,0.0,0.0
N$_p$,-23.312723723692187,0.0,0.0
N$_p$,-23.307723723692185,0.0,0.0
N$_p$,-23.30272372369219,0.0,0.0
N$_p$,-23.297723723692187,0.0,0.0
N$_p$,-23.292723723692184,0.0,0.0
N$_p$,-23.28772372369219,0.0,0.0
N$_p$,-23.282723723692186,0.0,0.0
N$_p$,-23.27772372369219,0.0,0.0
N$_p$,-23.272723723692188,0.0,0.0
N$_p$,-23.267723723692185,0.0,0.0
N$_p$,-23.26272372369219,0.0,0.0
N$_p$,-23.257723723692187,0.0,0.0
N$_p$,-23.252723723692185,0.0,0.0
N$_p$,-23.24772372369219,0.0,0.0
N$_p$,-23.242723723692187,0.0,0.0
N$_p$,-23.237723723692184,0.0,0.0
N$_p$,-23.23272372369219,0.0,0.0
N$_p$,-23.227723723692186,0.0,0.0
N$_p$,-23.22272372369219,0.0,0.0
N$_p$,-23.21772372369219,0.0,0.0
N$_p$,-23.212723723692186,0.0,0.0
N$_p$,-23.20772372369219,0.0,0.0
N$_p$,-23.202723723692188,0.0,0.0
N$_p$,-23.197723723692185,0.0,0.0
N$_p$,-23.19272372369219,0.0,0.0
N$_p$,-23.187723723692187,0.0,0.0
N$_p$,-23.182723723692185,0.0,0.0
N$_p$,-23.17772372369219,0.0,0.0
N$_p$,-23.172723723692187,0.0,0.0
N$_p$,-23.167723723692184,0.0,0.0
N$_p$,-23.16272372369219,0.0,0.0
N$_p$,-23.157723723692186,0.0,0.0
