#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -44.1641  -44.1611  -44.1601  -44.1597  -26.2367  -26.2358  -26.2021  -26.2002  -26.1923  -26.1900  -26.1895  -26.1843  -26.1745  -26.1734  -26.1453  -26.1436  -23.7723  -23.7524  -23.7460  -23.7434  -23.7340  -23.7305  -23.7246  -23.7233  -23.7169  -23.6961  -23.6849  -23.6756  -17.5245  -17.5244  -17.4990  -17.4865  -17.4772  -17.4712  -17.4700  -17.4625  -17.4551  -17.4529  -17.4460  -17.4407  -17.4352  -17.4331  -17.4178  -17.4135  -17.4122  -17.4088  -17.3764  -17.3746  -12.5946  -11.6489  -11.4315  -10.4923  -10.4864  -10.4493  -10.3545  -10.1986   -7.2626   -5.9966   -5.7857   -5.2636   -4.1009   -3.8722   -3.8567   -3.8558   -3.5465   -3.0421   -2.9297   -2.4117   -2.3410   -2.1927   -2.1089   -2.0692   -1.8254   -1.5561   -1.5429   -1.5155   -1.2230   -0.4932   -0.4338   -0.2461    2.0636    2.1101    2.1344    2.9394    2.9968    3.3202    3.5655    3.7031    3.7345    3.7411    4.0011    4.0850    4.1011    4.2185    4.4567    4.5869    4.7827    4.9587    5.0057    5.2011    5.2089    5.3254    5.3781    5.7468    5.8245    5.9322    5.9665    6.1354    6.3572    6.4972    6.5945    6.8070
  0.0576  -44.1641  -44.1611  -44.1601  -44.1597  -26.2367  -26.2358  -26.2021  -26.2002  -26.1923  -26.1900  -26.1894  -26.1843  -26.1745  -26.1734  -26.1453  -26.1436  -23.7723  -23.7524  -23.7460  -23.7434  -23.7340  -23.7305  -23.7246  -23.7233  -23.7169  -23.6961  -23.6849  -23.6756  -17.5245  -17.5243  -17.4990  -17.4865  -17.4772  -17.4713  -17.4700  -17.4625  -17.4552  -17.4529  -17.4460  -17.4407  -17.4352  -17.4331  -17.4179  -17.4136  -17.4122  -17.4088  -17.3764  -17.3746  -12.5868  -11.6459  -11.4371  -10.4992  -10.4789  -10.4585  -10.3570  -10.2037   -7.2629   -6.0102   -5.7617   -5.2680   -4.0883   -3.9082   -3.8569   -3.8164   -3.5404   -3.0480   -2.8998   -2.4145   -2.3919   -2.1729   -2.0880   -2.0603   -1.7800   -1.5536   -1.5409   -1.5047   -1.2259   -0.5076   -0.4543   -0.3290    2.0700    2.1285    2.1916    2.7679    3.1275    3.3254    3.5287    3.6938    3.7327    3.7736    3.9963    4.0473    4.1399    4.1444    4.5432    4.5945    4.7670    4.8737    5.0782    5.1167    5.2308    5.3117    5.4402    5.7424    5.8165    5.9269    5.9576    6.0599    6.3522    6.3591    6.5779    6.8287
  0.1152  -44.1641  -44.1611  -44.1601  -44.1597  -26.2367  -26.2358  -26.2021  -26.2002  -26.1923  -26.1900  -26.1894  -26.1843  -26.1745  -26.1734  -26.1453  -26.1436  -23.7723  -23.7525  -23.7460  -23.7434  -23.7340  -23.7304  -23.7246  -23.7233  -23.7169  -23.6961  -23.6849  -23.6756  -17.5244  -17.5243  -17.4990  -17.4864  -17.4772  -17.4713  -17.4701  -17.4625  -17.4552  -17.4528  -17.4460  -17.4407  -17.4352  -17.4331  -17.4179  -17.4136  -17.4122  -17.4087  -17.3765  -17.3746  -12.5637  -11.6372  -11.4544  -10.5074  -10.4825  -10.4691  -10.3656  -10.2182   -7.2629   -6.0499   -5.6969   -5.2754   -4.0552   -3.9421   -3.8575   -3.7695   -3.5183   -3.0557   -2.8222   -2.5313   -2.3557   -2.1915   -2.0361   -2.0071   -1.6703   -1.5731   -1.4980   -1.4878   -1.2321   -0.6064   -0.5489   -0.4479    2.0888    2.1185    2.3833    2.5376    3.2349    3.3369    3.4389    3.6900    3.7199    3.8275    3.9402    4.0185    4.0981    4.1659    4.6076    4.6881    4.7408    4.8240    4.9163    5.2057    5.2131    5.2915    5.4839    5.7257    5.7392    5.8286    5.9492    6.0038    6.2874    6.4733    6.6825    6.8229
  0.1728  -44.1641  -44.1611  -44.1601  -44.1597  -26.2368  -26.2358  -26.2022  -26.2002  -26.1924  -26.1901  -26.1894  -26.1842  -26.1745  -26.1735  -26.1453  -26.1436  -23.7723  -23.7526  -23.7460  -23.7434  -23.7340  -23.7304  -23.7246  -23.7232  -23.7169  -23.6961  -23.6849  -23.6756  -17.5244  -17.5243  -17.4989  -17.4863  -17.4772  -17.4713  -17.4702  -17.4626  -17.4553  -17.4527  -17.4460  -17.4407  -17.4352  -17.4331  -17.4180  -17.4136  -17.4121  -17.4087  -17.3766  -17.3745  -12.5267  -11.6239  -11.4846  -10.5144  -10.5123  -10.4599  -10.3817  -10.2400   -7.2604   -6.1114   -5.6162   -5.2663   -4.0153   -3.9618   -3.8548   -3.7231   -3.4683   -3.0646   -2.7053   -2.6512   -2.3325   -2.2010   -2.0036   -1.9001   -1.6031   -1.5406   -1.4750   -1.4331   -1.2359   -0.9037   -0.6123   -0.5107    2.0970    2.1167    2.2999    2.5984    3.1777    3.3441    3.4466    3.6932    3.7032    3.7803    3.9609    3.9722    4.1403    4.1913    4.6067    4.6634    4.7898    4.8580    4.8759    5.0915    5.1861    5.3422    5.4021    5.6509    5.7387    5.8050    5.9450    6.0184    6.2999    6.6351    6.6998    6.9639
  0.2304  -44.1641  -44.1611  -44.1601  -44.1597  -26.2368  -26.2357  -26.2022  -26.2002  -26.1924  -26.1901  -26.1893  -26.1842  -26.1744  -26.1735  -26.1453  -26.1436  -23.7722  -23.7527  -23.7459  -23.7434  -23.7340  -23.7304  -23.7246  -23.7232  -23.7169  -23.6961  -23.6849  -23.6756  -17.5243  -17.5242  -17.4988  -17.4863  -17.4771  -17.4713  -17.4703  -17.4626  -17.4554  -17.4526  -17.4461  -17.4407  -17.4352  -17.4331  -17.4181  -17.4137  -17.4121  -17.4086  -17.3767  -17.3745  -12.4784  -11.6077  -11.5281  -10.5390  -10.5199  -10.4523  -10.4047  -10.2659   -7.2534   -6.1871   -5.5609   -5.2112   -3.9829   -3.9569   -3.8509   -3.6743   -3.3769   -3.0833   -2.7546   -2.5558   -2.3872   -2.1286   -1.9719   -1.7955   -1.6799   -1.4705   -1.4183   -1.3550   -1.2465   -1.1744   -0.6905   -0.5820    2.0592    2.0604    2.1818    2.7503    3.0187    3.3403    3.4844    3.6844    3.7051    3.7377    3.8744    4.0435    4.1830    4.2336    4.5752    4.6037    4.7991    4.9378    4.9611    5.0225    5.1340    5.2678    5.3981    5.7144    5.7398    5.8041    5.9521    6.0190    6.3198    6.6071    6.7540    6.8713
  0.2880  -44.1641  -44.1611  -44.1601  -44.1597  -26.2369  -26.2357  -26.2023  -26.2002  -26.1925  -26.1901  -26.1892  -26.1842  -26.1743  -26.1735  -26.1453  -26.1436  -23.7722  -23.7528  -23.7459  -23.7434  -23.7340  -23.7303  -23.7245  -23.7232  -23.7169  -23.6961  -23.6849  -23.6756  -17.5242  -17.5241  -17.4987  -17.4862  -17.4771  -17.4714  -17.4705  -17.4626  -17.4555  -17.4524  -17.4461  -17.4406  -17.4352  -17.4331  -17.4182  -17.4137  -17.4120  -17.4085  -17.3769  -17.3744  -12.4230  -11.5908  -11.5819  -10.5558  -10.5239  -10.4472  -10.4327  -10.2916   -7.2413   -6.2663   -5.5470   -5.1142   -3.9642   -3.9125   -3.8471   -3.6210   -3.2485   -3.1156   -2.8336   -2.4687   -2.3906   -2.0261   -1.9494   -1.8817   -1.7132   -1.4691   -1.3759   -1.3176   -1.2794   -1.1892   -0.7731   -0.6655    1.9022    2.0087    2.2291    2.8048    2.8756    3.3318    3.3938    3.6245    3.6753    3.7688    3.8351    4.1023    4.1041    4.3744    4.5794    4.6882    4.7856    4.9832    5.0341    5.0563    5.1660    5.1789    5.4414    5.7219    5.7458    5.7880    5.9525    6.0072    6.3873    6.6467    6.7961    6.9575
  0.3456  -44.1641  -44.1611  -44.1601  -44.1597  -26.2369  -26.2357  -26.2023  -26.2002  -26.1926  -26.1902  -26.1892  -26.1841  -26.1743  -26.1735  -26.1453  -26.1436  -23.7721  -23.7529  -23.7459  -23.7435  -23.7340  -23.7303  -23.7245  -23.7232  -23.7169  -23.6961  -23.6849  -23.6756  -17.5241  -17.5241  -17.4986  -17.4861  -17.4770  -17.4714  -17.4706  -17.4627  -17.4556  -17.4523  -17.4462  -17.4406  -17.4352  -17.4331  -17.4182  -17.4137  -17.4120  -17.4085  -17.3770  -17.3744  -12.3680  -11.6382  -11.5759  -10.5600  -10.5263  -10.4629  -10.4450  -10.3127   -7.2266   -6.3368   -5.5526   -5.0203   -3.9579   -3.8418   -3.8192   -3.5656   -3.1577   -3.1091   -2.8847   -2.5483   -2.2392   -2.1822   -1.9257   -1.9089   -1.6621   -1.4618   -1.4584   -1.2598   -1.2129   -1.1416   -0.8454   -0.7584    1.8114    1.9515    2.2999    2.7738    2.8007    3.1390    3.3288    3.5627    3.6631    3.7655    3.8180    4.0970    4.1583    4.5133    4.6025    4.7747    4.8574    5.0264    5.0383    5.0942    5.2027    5.2967    5.4631    5.7141    5.7418    5.8367    5.9626    6.0460    6.3910    6.4878    6.7108    6.8025
  0.4032  -44.1641  -44.1611  -44.1601  -44.1597  -26.2370  -26.2356  -26.2024  -26.2002  -26.1926  -26.1902  -26.1892  -26.1841  -26.1743  -26.1735  -26.1453  -26.1436  -23.7721  -23.7530  -23.7459  -23.7434  -23.7340  -23.7303  -23.7245  -23.7232  -23.7169  -23.6961  -23.6849  -23.6756  -17.5240  -17.5240  -17.4985  -17.4861  -17.4770  -17.4714  -17.4706  -17.4627  -17.4557  -17.4522  -17.4462  -17.4406  -17.4352  -17.4331  -17.4183  -17.4138  -17.4120  -17.4084  -17.3771  -17.3743  -12.3250  -11.6834  -11.5657  -10.5533  -10.5275  -10.4909  -10.4451  -10.3259   -7.2139   -6.3860   -5.5605   -4.9600   -3.9580   -3.8361   -3.7005   -3.5182   -3.1984   -2.9987   -2.9069   -2.6107   -2.4381   -2.1405   -1.8547   -1.8487   -1.6393   -1.5287   -1.4528   -1.2490   -1.1623   -1.0730   -0.8922   -0.8543    1.7831    1.9061    2.4059    2.7167    2.7847    2.8440    3.3327    3.5463    3.6610    3.7268    3.7628    4.1507    4.2263    4.4896    4.7136    4.8075    4.9903    5.0399    5.0604    5.1269    5.2175    5.4018    5.5165    5.7055    5.7749    5.8152    5.9430    5.9949    6.2991    6.3549    6.7053    6.8210
  0.4608  -44.1641  -44.1611  -44.1601  -44.1597  -26.2370  -26.2356  -26.2024  -26.2002  -26.1926  -26.1902  -26.1892  -26.1841  -26.1743  -26.1735  -26.1453  -26.1436  -23.7721  -23.7530  -23.7459  -23.7435  -23.7340  -23.7303  -23.7245  -23.7232  -23.7169  -23.6961  -23.6849  -23.6756  -17.5240  -17.5240  -17.4985  -17.4860  -17.4770  -17.4714  -17.4707  -17.4627  -17.4557  -17.4522  -17.4462  -17.4406  -17.4352  -17.4331  -17.4183  -17.4138  -17.4120  -17.4084  -17.3771  -17.3743  -12.3082  -11.7012  -11.5620  -10.5457  -10.5279  -10.5056  -10.4455  -10.3304   -7.2088   -6.4038   -5.5637   -4.9402   -3.9588   -3.8337   -3.6382   -3.4981   -3.2169   -2.9620   -2.9044   -2.6367   -2.5469   -2.1112   -1.8188   -1.8135   -1.6341   -1.5690   -1.4492   -1.2525   -1.1438   -1.0187   -0.9178   -0.9076    1.7812    1.8890    2.5358    2.6376    2.6988    2.7777    3.3362    3.5452    3.6659    3.7007    3.7366    4.1768    4.2697    4.4454    4.7710    4.8656    4.9227    5.0628    5.1478    5.1684    5.2678    5.2697    5.6508    5.7317    5.8061    5.8629    5.9266    6.0069    6.1739    6.2696    6.5617    6.6629
  0.4608  -44.1629  -44.1628  -44.1597  -44.1596  -26.2363  -26.2362  -26.2011  -26.2011  -26.1922  -26.1921  -26.1859  -26.1859  -26.1741  -26.1740  -26.1445  -26.1444  -23.7612  -23.7611  -23.7478  -23.7478  -23.7271  -23.7270  -23.7204  -23.7204  -23.7069  -23.7069  -23.6870  -23.6869  -17.5245  -17.5244  -17.4909  -17.4909  -17.4825  -17.4825  -17.4579  -17.4579  -17.4513  -17.4513  -17.4480  -17.4480  -17.4342  -17.4341  -17.4163  -17.4163  -17.4099  -17.4099  -17.3754  -17.3754  -12.2783  -12.2783  -10.8211  -10.8211  -10.4850  -10.4849  -10.2666  -10.2666   -6.7228   -6.7227   -5.4555   -5.4555   -4.1244   -4.1244   -3.5407   -3.5407   -3.0098   -3.0098   -2.6432   -2.6432   -2.5030   -2.5030   -2.0417   -2.0417   -1.8389   -1.8389   -1.6080   -1.6080   -1.0401   -1.0401   -0.7896   -0.7896    2.3035    2.3035    2.9761    2.9761    3.4016    3.4017    3.5958    3.5958    3.7876    3.7877    4.0221    4.0223    4.4386    4.4386    4.6631    4.6635    5.0828    5.0834    5.1584    5.1584    5.3042    5.3048    5.4423    5.4428    5.8671    5.8831    5.9960    5.9991    6.4121    6.4611    6.8238    6.8908
