# Tetrahedron method
       -2.8819288192        0.0000000000
       -2.7903911952        0.0000000000
       -2.6988535711        0.0000000000
       -2.6073159471        0.0000000000
       -2.5157783230        0.0000000000
       -2.4242406989        0.0000000000
       -2.3327030749        0.0000000000
       -2.2411654508        0.0000000000
       -2.1496278268        0.0000000000
       -2.0580902027        0.0000000000
       -1.9665525786        0.0000000000
       -1.8750149546        0.0000000000
       -1.7834773305        0.0000000000
       -1.6919397065        0.0000000000
       -1.6004020824        0.0000000000
       -1.5088644583        0.0000000000
       -1.4173268343        0.0000000000
       -1.3257892102        0.5221566258
       -1.2342515862        6.4289637865
       -1.1427139621        3.4089245826
       -1.0511763381        1.4599139234
       -0.9596387140        1.9023458191
       -0.8681010899        1.9541815226
       -0.7765634659        2.1936580458
       -0.6850258418        2.6559288108
       -0.5934882178        2.2973547856
       -0.5019505937        2.9488490401
       -0.4104129696        2.8616719542
       -0.3188753456        2.0293766621
       -0.2273377215        1.2902272213
       -0.1358000975        0.8671990199
       -0.0442624734        0.7713037294
        0.0472751507        0.7790827033
        0.1388127747        0.9069264050
        0.2303503988        1.2978062393
        0.3218880228        1.8144896951
        0.4134256469        2.2804990824
        0.5049632710        2.8581928313
        0.5965008950        3.4748382046
        0.6880385191        5.2409860760
        0.7795761431        3.7304836035
        0.8711137672        3.5552055355
        0.9626513913        3.8175238005
        1.0541890153        4.2659846019
        1.1457266394        6.8295005441
        1.2372642634        7.6746969798
        1.3288018875        7.0344380122
        1.4203395115        6.2367515786
        1.5118771356        6.3875785179
        1.6034147597        5.0353091746
        1.6949523837        6.0869477488
        1.7864900078        7.4526218185
        1.8780276318        8.5128173173
        1.9695652559        9.4706746717
        2.0611028800        6.9298822744
        2.1526405040        9.3614448903
        2.2441781281        8.6716938257
        2.3357157521        6.5744039023
        2.4272533762        7.4536396052
        2.5187910003       11.2510831778
        2.6103286243       13.4521780405
        2.7018662484       15.0751097074
        2.7934038724       11.8555163306
        2.8849414965       12.9427233578
        2.9764791206       12.0938635677
        3.0680167446       10.7964175837
        3.1595543687       13.3160030856
        3.2510919927       16.8939703495
        3.3426296168       15.3948841053
        3.4341672408       22.2180220979
        3.5257048649       18.0050555315
        3.6172424890       19.2937599539
        3.7087801130       20.1695124402
        3.8003177371       14.6102463105
        3.8918553611        8.4706946965
        3.9833929852        2.7132127048
        4.0749306093        5.1469697410
        4.1664682333        6.8494500083
        4.2580058574        9.1585577431
        4.3495434814       15.8182006197
        4.4410811055       16.9520982087
        4.5326187296       30.1671997101
        4.6241563536        4.5616497158
        4.7156939777       17.2401524264
        4.8072316017       11.3991017109
        4.8987692258       11.0938989826
        4.9903068499       10.2475547200
        5.0818444739       12.3388580320
        5.1733820980       17.3108600936
        5.2649197220        9.7181761177
        5.3564573461        0.0000000000
        5.4479949701        0.0000000000
        5.5395325942        0.0000000000
        5.6310702183        0.0000000000
        5.7226078423        0.0000000000
        5.8141454664        0.0000000000
        5.9056830904        0.0000000000
        5.9972207145        0.0000000000
        6.0887583386        0.0000000000
        6.1802959626        4.6844155148
        6.2718335867        7.0883669861
        6.3633712107        0.0000000000
        6.4549088348        0.0000000000
        6.5464464589        8.6423547329
        6.6379840829        0.0000000000
        6.7295217070        0.0000000000
        6.8210593310        0.0000000000
        6.9125969551        0.0000000000
        7.0041345792        0.0000000000
        7.0956722032        0.0000000000
        7.1872098273        0.0000000000
        7.2787474513        0.0000000000
        7.3702850754        0.0000000000
        7.4618226994        0.0000000000
        7.5533603235        0.0000000000
        7.6448979476        0.0000000000
        7.7364355716        0.0000000000
        7.8279731957        0.0000000000
        7.9195108197        0.0000000000
        8.0110484438        0.0000000000
        8.1025860679        0.0000000000
        8.1941236919        0.0000000000
        8.2856613160        0.0000000000
        8.3771989400        0.0000000000
        8.4687365641        0.0000000000
        8.5602741882        0.0000000000
        8.6518118122        0.0000000000
        8.7433494363        0.0000000000
        8.8348870603        0.0000000000
        8.9264246844        0.0000000000
        9.0179623085        0.0000000000
        9.1094999325        0.0000000000
        9.2010375566        0.0000000000
        9.2925751806        0.0000000000
        9.3841128047        0.0000000000
        9.4756504288        0.0000000000
        9.5671880528        0.0000000000
        9.6587256769        0.0000000000
        9.7502633009        0.0000000000
        9.8418009250        0.0000000000
        9.9333385490        0.0000000000
       10.0248761731        0.0000000000
       10.1164137972        0.0000000000
       10.2079514212        0.0000000000
       10.2994890453        0.0000000000
       10.3910266693        5.2271618286
       10.4825642934        0.0000000000
       10.5741019175        4.7986035762
       10.6656395415        3.1943996663
       10.7571771656        2.2726202657
       10.8487147896        2.2000324148
       10.9402524137        2.1821900458
       11.0317900378        2.8442485478
       11.1233276618        0.0000000000
       11.2148652859        0.0000000000
       11.3064029099        0.0000000000
       11.3979405340        0.0000000000
       11.4894781581        0.0000000000
       11.5810157821        0.0000000000
       11.6725534062        0.0000000000
       11.7640910302        0.0000000000
       11.8556286543        0.0000000000
       11.9471662783        0.0000000000
       12.0387039024        0.0000000000
       12.1302415265        0.0000000000
       12.2217791505        0.0000000000
       12.3133167746        0.0000000000
       12.4048543986        0.0000000000
       12.4963920227        0.0000000000
       12.5879296468        0.0000000000
       12.6794672708        0.0000000000
       12.7710048949        0.0000000000
       12.8625425189        0.0000000000
       12.9540801430        0.0000000000
       13.0456177671        0.0000000000
       13.1371553911        0.0000000000
       13.2286930152        3.2541413127
       13.3202306392        2.6221697990
       13.4117682633        0.0000000000
       13.5033058874        7.5933135257
       13.5948435114        2.5939450419
       13.6863811355        3.0748637439
       13.7779187595        8.3377045757
       13.8694563836       12.6276521029
       13.9609940076        0.0000000000
       14.0525316317        0.0000000000
       14.1440692558        0.0000000000
       14.2356068798        0.0000000000
       14.3271445039        0.0000000000
       14.4186821279        0.0000000000
       14.5102197520        0.0000000000
       14.6017573761        0.0000000000
       14.6932950001        0.0000000000
       14.7848326242        0.0000000000
       14.8763702482        0.0000000000
       14.9679078723        0.0000000000
       15.0594454964        0.0000000000
       15.1509831204        0.0000000000
       15.2425207445        0.0000000000
       15.3340583685        0.0000000000
       15.4255959926        0.0000000000
