#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  86  96
# Band-Index    1
   0.06188    -44.082227    -44.082228
   0.12377    -44.082181    -44.082183
   0.18565    -44.082109    -44.082111
   0.24754    -44.082024    -44.082026
   0.30942    -44.081936    -44.081937
   0.37130    -44.081859    -44.081860
   0.37130    -44.081859    -44.081860
   0.43286    -44.081898    -44.081899
   0.49441    -44.082010    -44.082011
   0.55596    -44.082191    -44.082192
   0.61752    -44.082431    -44.082432
   0.67907    -44.082712    -44.082713
   0.74063    -44.083013    -44.083014
   0.80218    -44.083218    -44.083219
   0.80218    -44.083218    -44.083219
   0.86406    -44.083078    -44.083079
   0.92595    -44.082855    -44.082856
   0.98783    -44.082652    -44.082653
   1.04972    -44.082494    -44.082495
   1.11160    -44.082393    -44.082394
   1.17348    -44.082356    -44.082357
   1.17348    -44.082356    -44.082357
   1.23504    -44.082383    -44.082385
   1.29659    -44.082408    -44.082410
   1.35814    -44.082428    -44.082430
   1.41970    -44.082447    -44.082449
   1.48125    -44.082459    -44.082461
   1.54281    -44.082326    -44.082328
   1.60436    -44.082271    -44.082273
   1.60436    -44.082271    -44.082273
   1.66103    -44.082293    -44.082295
   1.71769    -44.082361    -44.082363
   1.77436    -44.082461    -44.082463
   1.83103    -44.082455    -44.082457
   1.88769    -44.082445    -44.082447
   1.94436    -44.082434    -44.082436
   2.00103    -44.082422    -44.082423
   2.05769    -44.082407    -44.082409
   2.11436    -44.082392    -44.082394
   2.17103    -44.082377    -44.082378
   2.22769    -44.082363    -44.082364
   2.22769    -44.082363    -44.082364
   2.28958    -44.082394    -44.082395
   2.35146    -44.082494    -44.082495
   2.41334    -44.082653    -44.082654
   2.47523    -44.082855    -44.082856
   2.53711    -44.083075    -44.083076
   2.59900    -44.083216    -44.083217
   2.59900    -44.083216    -44.083217
   2.65566    -44.083114    -44.083115
   2.71233    -44.082932    -44.082933
   2.76900    -44.082738    -44.082739
   2.82566    -44.082552    -44.082553
   2.88233    -44.082384    -44.082385
   2.93899    -44.082233    -44.082234
   2.99566    -44.082103    -44.082104
   3.05233    -44.081999    -44.082000
   3.10899    -44.081922    -44.081923
   3.16566    -44.081876    -44.081877
   3.22233    -44.081859    -44.081860
   3.22233    -44.081859    -44.081860
   3.27906    -44.081859    -44.081860
   3.33579    -44.081861    -44.081862
   3.39252    -44.081862    -44.081863
   3.44925    -44.081865    -44.081866
   3.50598    -44.081868    -44.081869
   3.56272    -44.081866    -44.081867
