#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -37.6045  -37.5938  -37.5933  -37.5931  -18.5474  -18.5148  -18.4933  -18.4460  -18.4275  -18.4237  -18.3987  -18.3968  -18.3916  -18.3439  -18.3112  -18.2962  -16.3897  -16.3880  -16.3635  -16.3346  -16.3216  -16.2878  -16.2833  -16.2824  -16.2712  -16.2505  -16.2210  -16.2029  -16.1843  -16.1834  -16.1722  -16.1605  -16.1582  -16.1489  -16.0821  -16.0811  -12.0678  -10.9893  -10.9348  -10.3358  -10.2781  -10.1760  -10.1041  -10.0753   -6.3994   -5.5888   -5.4914   -4.7840   -3.7426   -3.6595   -3.5598   -3.3803   -3.2610   -2.7111   -2.6828   -2.3571   -2.2649   -2.1735   -1.9460   -1.8461   -1.6714   -1.5758   -1.4784   -1.4280   -1.2060   -0.3294   -0.2976   -0.2378    1.8635    2.0012    2.1417    3.1924    3.2466    3.3614    3.7222    3.7778    3.7940    3.8776    3.9687    4.1858    4.4212    4.5877    4.6113    4.7633    4.8543    4.9949    5.1035    5.3149    5.4851    5.6473    5.9926    6.2037    6.2736    6.4287    6.4962    6.7930
  0.0606  -37.6044  -37.5944  -37.5930  -37.5929  -18.5460  -18.5130  -18.4908  -18.4445  -18.4340  -18.4241  -18.4012  -18.3912  -18.3902  -18.3458  -18.3118  -18.2988  -16.3897  -16.3880  -16.3629  -16.3342  -16.3219  -16.2948  -16.2833  -16.2763  -16.2711  -16.2491  -16.2215  -16.2034  -16.1844  -16.1835  -16.1721  -16.1612  -16.1576  -16.1489  -16.0821  -16.0811  -12.0571  -11.0875  -10.8449  -10.3334  -10.2790  -10.1835  -10.1014  -10.0760   -6.3855   -5.6055   -5.4757   -4.7735   -3.8307   -3.6562   -3.4668   -3.3789   -3.2599   -2.7041   -2.6950   -2.3435   -2.2531   -2.1607   -1.9633   -1.8916   -1.6774   -1.5279   -1.4924   -1.4622   -1.1935   -0.3848   -0.3432   -0.2673    1.9348    2.0622    2.1683    3.1868    3.2585    3.3625    3.7103    3.7175    3.8524    3.9152    4.0145    4.2366    4.3658    4.5591    4.6673    4.7037    4.8806    5.0070    5.0959    5.2420    5.5509    5.6803    5.9551    6.1838    6.2670    6.3547    6.5585    6.8811
  0.1212  -37.6040  -37.5954  -37.5929  -37.5924  -18.5420  -18.5077  -18.4838  -18.4464  -18.4399  -18.4283  -18.4026  -18.3900  -18.3812  -18.3506  -18.3135  -18.3064  -16.3897  -16.3881  -16.3611  -16.3330  -16.3229  -16.3035  -16.2833  -16.2755  -16.2650  -16.2457  -16.2228  -16.2052  -16.1844  -16.1837  -16.1718  -16.1625  -16.1565  -16.1492  -16.0820  -16.0811  -12.0253  -11.2140  -10.7417  -10.3266  -10.2812  -10.2056  -10.0949  -10.0780   -6.3450   -5.6515   -5.4296   -4.7545   -3.9521   -3.6519   -3.3767   -3.3580   -3.2156   -2.7181   -2.6841   -2.3121   -2.2393   -2.1235   -2.0354   -1.9491   -1.6566   -1.5619   -1.5212   -1.4686   -1.1436   -0.6119   -0.4037   -0.3327    2.1345    2.2078    2.2395    3.1741    3.2750    3.3759    3.6524    3.6898    3.8979    4.0406    4.1405    4.2950    4.3508    4.4776    4.5932    4.7663    4.9065    5.0144    5.0630    5.1381    5.6211    5.7151    5.8798    6.0764    6.1366    6.2802    6.3976    6.6896
  0.1818  -37.6033  -37.5965  -37.5927  -37.5921  -18.5356  -18.4993  -18.4731  -18.4606  -18.4352  -18.4320  -18.4051  -18.3880  -18.3752  -18.3557  -18.3176  -18.3164  -16.3897  -16.3884  -16.3581  -16.3313  -16.3252  -16.3114  -16.2834  -16.2777  -16.2567  -16.2410  -16.2250  -16.2082  -16.1844  -16.1840  -16.1712  -16.1639  -16.1553  -16.1496  -16.0818  -16.0811  -11.9733  -11.3439  -10.6470  -10.3173  -10.2835  -10.2407  -10.0876  -10.0802   -6.2808   -5.7188   -5.3556   -4.7561   -4.0367   -3.6641   -3.3757   -3.3314   -3.0694   -2.7241   -2.6503   -2.2865   -2.2725   -2.1301   -2.0666   -1.9672   -1.6844   -1.5838   -1.5645   -1.4562   -1.0527   -0.9060   -0.5393   -0.3937    2.3284    2.3325    2.4691    3.1646    3.2678    3.4161    3.6041    3.6877    3.8728    4.2048    4.2378    4.3220    4.4192    4.4447    4.6077    4.7800    4.8391    4.8614    5.1494    5.1699    5.6387    5.6574    5.8891    6.0181    6.1652    6.2681    6.3416    6.5652
  0.2425  -37.6024  -37.5977  -37.5925  -37.5920  -18.5268  -18.4887  -18.4754  -18.4600  -18.4438  -18.4211  -18.4102  -18.3850  -18.3776  -18.3566  -18.3295  -18.3204  -16.3896  -16.3887  -16.3539  -16.3295  -16.3291  -16.3172  -16.2834  -16.2798  -16.2489  -16.2354  -16.2280  -16.2123  -16.1845  -16.1843  -16.1704  -16.1654  -16.1541  -16.1503  -16.0816  -16.0811  -11.9023  -11.4727  -10.5606  -10.3088  -10.2859  -10.2856  -10.0823  -10.0816   -6.1974   -5.8018   -5.2576   -4.8042   -4.0578   -3.7167   -3.3689   -3.3247   -2.8909   -2.6893   -2.5970   -2.3603   -2.2984   -2.2137   -1.9977   -1.9479   -1.7931   -1.5969   -1.5003   -1.4491   -1.2384   -0.9113   -0.7179   -0.4653    2.4201    2.4415    2.8295    3.1665    3.2510    3.4710    3.5813    3.7128    3.7934    4.1141    4.2443    4.4561    4.4961    4.5164    4.6505    4.7139    4.7675    4.8721    5.2143    5.3092    5.5861    5.6210    5.8869    5.8918    6.1091    6.2487    6.4363    6.6237
  0.3031  -37.6014  -37.5990  -37.5923  -37.5920  -18.5160  -18.4899  -18.4769  -18.4539  -18.4457  -18.4192  -18.4081  -18.3854  -18.3801  -18.3616  -18.3341  -18.3252  -16.3895  -16.3890  -16.3486  -16.3357  -16.3266  -16.3210  -16.2831  -16.2814  -16.2422  -16.2318  -16.2294  -16.2174  -16.1845  -16.1844  -16.1694  -16.1668  -16.1530  -16.1510  -16.0814  -16.0812  -11.8142  -11.5964  -10.4818  -10.3459  -10.2967  -10.2879  -10.0816  -10.0802   -6.1010   -5.8965   -5.1420   -4.8984   -4.0127   -3.8116   -3.3520   -3.3242   -2.7205   -2.6103   -2.5188   -2.4676   -2.3641   -2.2926   -1.9189   -1.9168   -1.8495   -1.6007   -1.5844   -1.4889   -1.2939   -0.9141   -0.7838   -0.5550    2.4832    2.5018    3.1487    3.1782    3.2761    3.5322    3.5647    3.7052    3.7731    3.9738    4.2718    4.3334    4.4286    4.4865    4.6186    4.7558    5.0042    5.0057    5.3598    5.3950    5.4983    5.6894    5.7684    5.8545    6.0038    6.1888    6.3111    6.5994
  0.3637  -37.6002  -37.6002  -37.5921  -37.5921  -18.5036  -18.5036  -18.4651  -18.4651  -18.4316  -18.4316  -18.3954  -18.3954  -18.3721  -18.3721  -18.3305  -18.3305  -16.3893  -16.3893  -16.3424  -16.3424  -16.3239  -16.3239  -16.2825  -16.2825  -16.2365  -16.2365  -16.2233  -16.2232  -16.1845  -16.1845  -16.1682  -16.1682  -16.1520  -16.1519  -16.0813  -16.0812  -11.7113  -11.7113  -10.4100  -10.4100  -10.2913  -10.2913  -10.0806  -10.0805   -5.9983   -5.9983   -5.0177   -5.0177   -3.9213   -3.9213   -3.3340   -3.3340   -2.5832   -2.5832   -2.5094   -2.5094   -2.3774   -2.3774   -1.8911   -1.8911   -1.7749   -1.7749   -1.5674   -1.5674   -1.1109   -1.1109   -0.6623   -0.6623    2.5129    2.5129    3.1900    3.1900    3.4806    3.4808    3.6081    3.6081    3.8671    3.8672    4.2910    4.2911    4.3499    4.3499    4.7223    4.7223    5.1937    5.1937    5.2760    5.2767    5.7011    5.7040    5.7445    5.7500    5.9573    5.9658    6.1393    6.1652
  0.3637  -37.5989  -37.5988  -37.5935  -37.5935  -18.5452  -18.5452  -18.4387  -18.4386  -18.4307  -18.4307  -18.4073  -18.4073  -18.3585  -18.3585  -18.3161  -18.3161  -16.3889  -16.3889  -16.3544  -16.3544  -16.3093  -16.3092  -16.2822  -16.2822  -16.2571  -16.2571  -16.2087  -16.2087  -16.1836  -16.1836  -16.1659  -16.1659  -16.1531  -16.1531  -16.0808  -16.0808  -11.5718  -11.5718  -10.6265  -10.6265  -10.3232  -10.3232  -10.0826  -10.0825   -5.6784   -5.6784   -5.2408   -5.2408   -3.9112   -3.9112   -2.9960   -2.9960   -2.7534   -2.7534   -2.4579   -2.4579   -2.1942   -2.1942   -2.0022   -2.0022   -1.7132   -1.7132   -1.4076   -1.4076   -1.0261   -1.0261   -0.9602   -0.9602    1.6097    1.6098    2.5895    2.5895    3.0188    3.0188    3.4951    3.4951    4.2477    4.2477    4.5837    4.5838    4.7866    4.7869    5.1335    5.1343    5.3336    5.3339    5.4826    5.4964    5.7753    5.7791    6.1074    6.1469    6.2434    6.4734    6.7236    6.8119
  0.4242  -37.6001  -37.5976  -37.5936  -37.5934  -18.5440  -18.5433  -18.4597  -18.4414  -18.4267  -18.4149  -18.4074  -18.4033  -18.3608  -18.3584  -18.3212  -18.3115  -16.3892  -16.3886  -16.3575  -16.3508  -16.3118  -16.3065  -16.2828  -16.2812  -16.2594  -16.2552  -16.2108  -16.2069  -16.1838  -16.1834  -16.1672  -16.1646  -16.1542  -16.1521  -16.0809  -16.0807  -11.6908  -11.4471  -10.6956  -10.5609  -10.3350  -10.3015  -10.0834  -10.0823   -5.7921   -5.5925   -5.3120   -5.1613   -3.9865   -3.8088   -3.2524   -2.8209   -2.7417   -2.6831   -2.5486   -2.4530   -2.1968   -2.1608   -2.0623   -1.8899   -1.7723   -1.6530   -1.4368   -1.3934   -1.1734   -1.0921   -0.8600   -0.8395    1.6524    1.6775    2.4790    2.6877    2.9190    3.1243    3.4982    3.4985    4.1751    4.3046    4.5110    4.6305    4.7451    4.8396    5.0615    5.1108    5.1894    5.1917    5.5152    5.6472    5.7347    5.8239    6.0042    6.1383    6.1865    6.4758    6.6524    6.7610
  0.4846  -37.6013  -37.5964  -37.5936  -37.5934  -18.5400  -18.5385  -18.4823  -18.4470  -18.4208  -18.4114  -18.4072  -18.3872  -18.3657  -18.3583  -18.3267  -18.3074  -16.3894  -16.3883  -16.3599  -16.3470  -16.3143  -16.3037  -16.2831  -16.2799  -16.2622  -16.2537  -16.2130  -16.2055  -16.1840  -16.1833  -16.1685  -16.1635  -16.1552  -16.1512  -16.0811  -16.0808  -11.7988  -11.3235  -10.7619  -10.5066  -10.3309  -10.2748  -10.0851  -10.0822   -5.9263   -5.5349   -5.3751   -5.0779   -4.0248   -3.7033   -3.4566   -2.8342   -2.7430   -2.6644   -2.5621   -2.4674   -2.1807   -2.1556   -2.0653   -1.8063   -1.6762   -1.6082   -1.4751   -1.3902   -1.3416   -1.1781   -0.7319   -0.6925    1.7738    1.8446    2.4097    2.6807    2.8796    3.2234    3.4970    3.5180    4.0934    4.3159    4.4181    4.6617    4.7191    4.7966    4.9255    4.9358    5.0601    5.1787    5.5748    5.5995    5.6845    5.6961    6.0863    6.1602    6.2430    6.4119    6.4556    6.5469
