#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  71  96
# Band-Index    1
   1.65991    -16.336968    -16.336968
   1.60548    -16.337709    -16.337709
   1.55105    -16.338367    -16.338367
   1.49663    -16.338896    -16.338896
   1.44220    -16.339271    -16.339271
   1.38777    -16.339492    -16.339492
   1.33334    -16.339594    -16.339594
   1.27892    -16.339623    -16.339623
   1.22449    -16.339612    -16.339612
   1.22449    -16.333780    -16.333780
   1.16198    -16.333813    -16.333813
   1.09947    -16.333909    -16.333910
   1.03696    -16.334061    -16.334061
   0.97444    -16.334228    -16.334229
   0.91193    -16.334394    -16.334394
   0.84942    -16.334515    -16.334515
   0.78691    -16.334559    -16.334559
   0.78691    -16.334559    -16.334559
   0.72645    -16.335182    -16.335182
   0.66599    -16.336977    -16.336978
   0.60553    -16.339757    -16.339757
   0.54507    -16.343228    -16.343228
   0.48462    -16.347030    -16.347030
   0.42416    -16.350848    -16.350848
   0.36370    -16.354408    -16.354409
   0.36370    -16.342358    -16.342359
   0.30308    -16.335730    -16.335730
   0.24247    -16.329539    -16.329540
   0.18185    -16.331305    -16.331305
   0.12123    -16.333047    -16.333048
   0.06062    -16.334172    -16.334172
   0.00000    -16.334559    -16.334559
 
# Band-Index   21
   0.00000    -16.321609    -16.321610
   0.06062    -16.321907    -16.321908
   0.12123    -16.322937    -16.322938
   0.18185    -16.325203    -16.325203
   0.24247    -16.329102    -16.329102
   0.30308    -16.326601    -16.326601
   0.36370    -16.323926    -16.323927
   0.36370    -16.309256    -16.309256
   0.42416    -16.311840    -16.311840
   0.48462    -16.314308    -16.314308
   0.54507    -16.316594    -16.316594
   0.60553    -16.318595    -16.318595
   0.66599    -16.320194    -16.320195
   0.72645    -16.321244    -16.321244
   0.78691    -16.321609    -16.321610
   0.78691    -16.321609    -16.321610
   0.84942    -16.321451    -16.321451
   0.91193    -16.321026    -16.321026
   0.97444    -16.320433    -16.320433
   1.03696    -16.319807    -16.319807
   1.09947    -16.319257    -16.319257
   1.16198    -16.318895    -16.318895
   1.22449    -16.318770    -16.318770
   1.22449    -16.330575    -16.330576
   1.27892    -16.330246    -16.330246
   1.33334    -16.329360    -16.329360
   1.38777    -16.328007    -16.328008
   1.44220    -16.326333    -16.326333
   1.49663    -16.324521    -16.324521
   1.55105    -16.322834    -16.322834
   1.60548    -16.321572    -16.321572
   1.65991    -16.320901    -16.320901
   1.71433    -16.320763    -16.320764
   1.76876    -16.320954    -16.320954
   1.82319    -16.321258    -16.321259
   1.87761    -16.321509    -16.321510
   1.93204    -16.321609    -16.321610
   1.93204    -16.321609    -16.321610
   1.98722    -16.321381    -16.321381
   2.04239    -16.320725    -16.320725
   2.09756    -16.319677    -16.319677
   2.15274    -16.318286    -16.318286
   2.20791    -16.316620    -16.316620
   2.26309    -16.314762    -16.314762
   2.31826    -16.312808    -16.312808
   2.37344    -16.310880    -16.310880
   2.42861    -16.309099    -16.309100
   2.48379    -16.307642    -16.307642
   2.53896    -16.306598    -16.306598
   2.53896    -16.324021    -16.324021
   2.59586    -16.325628    -16.325628
   2.65276    -16.327134    -16.327134
   2.70966    -16.328349    -16.328349
   2.76656    -16.326455    -16.326455
   2.82346    -16.324269    -16.324269
   2.88036    -16.322883    -16.322883
   2.93726    -16.322125    -16.322126
   2.99416    -16.321772    -16.321772
   3.05106    -16.321637    -16.321637
   3.10796    -16.321609    -16.321610
   3.10796    -16.321609    -16.321610
   3.16376    -16.321537    -16.321537
   3.21956    -16.321405    -16.321405
   3.27536    -16.321429    -16.321429
   3.33116    -16.321930    -16.321931
   3.38696    -16.323223    -16.323223
   3.44277    -16.325356    -16.325356
   3.49857    -16.327950    -16.327951
   3.55437    -16.330432    -16.330432
   3.61017    -16.332274    -16.332274
   3.66597    -16.332977    -16.332978
 
# Band-Index   22
   3.66597    -16.332950    -16.332950
   3.61017    -16.330572    -16.330572
   3.55437    -16.326472    -16.326472
   3.49857    -16.322272    -16.322272
   3.44277    -16.318154    -16.318154
   3.38696    -16.313860    -16.313860
   3.33116    -16.309064    -16.309064
   3.27536    -16.303698    -16.303698
   3.21956    -16.297900    -16.297900
   3.16376    -16.291973    -16.291973
   3.10796    -16.287781    -16.287782
   3.10796    -16.287781    -16.287782
   3.05106    -16.291314    -16.291314
   2.99416    -16.296668    -16.296668
   2.93726    -16.302071    -16.302071
   2.88036    -16.307168    -16.307168
   2.82346    -16.311666    -16.311666
   2.76656    -16.315324    -16.315324
   2.70966    -16.318136    -16.318136
   2.65276    -16.320356    -16.320356
   2.59586    -16.322266    -16.322266
   2.53896    -16.323994    -16.323994
   2.53896    -16.306583    -16.306583
   2.48379    -16.305895    -16.305895
   2.42861    -16.305365    -16.305365
   2.37344    -16.304731    -16.304731
   2.31826    -16.303741    -16.303741
   2.26309    -16.302258    -16.302258
   2.20791    -16.300236    -16.300236
   2.15274    -16.297728    -16.297728
   2.09756    -16.294872    -16.294872
   2.04239    -16.291905    -16.291906
   1.98722    -16.289192    -16.289192
   1.93204    -16.287781    -16.287782
   1.93204    -16.287781    -16.287782
   1.87761    -16.290779    -16.290779
   1.82319    -16.295469    -16.295469
   1.76876    -16.300252    -16.300252
   1.71433    -16.304827    -16.304827
   1.65991    -16.309005    -16.309005
   1.60548    -16.312681    -16.312682
   1.55105    -16.315880    -16.315880
   1.49663    -16.318803    -16.318803
   1.44220    -16.321671    -16.321671
   1.38777    -16.324533    -16.324534
   1.33334    -16.327275    -16.327275
   1.27892    -16.329557    -16.329557
   1.22449    -16.330548    -16.330548
   1.22449    -16.288651    -16.288651
   1.16198    -16.288658    -16.288659
   1.09947    -16.288599    -16.288600
   1.03696    -16.288439    -16.288439
   0.97444    -16.288212    -16.288213
   0.91193    -16.287995    -16.287996
   0.84942    -16.287840    -16.287840
   0.78691    -16.287781    -16.287782
   0.78691    -16.287781    -16.287782
   0.72645    -16.290200    -16.290200
   0.66599    -16.293859    -16.293859
   0.60553    -16.297397    -16.297398
   0.54507    -16.300675    -16.300675
   0.48462    -16.303695    -16.303695
   0.42416    -16.306535    -16.306536
   0.36370    -16.309240    -16.309240
   0.36370    -16.323903    -16.323903
   0.30308    -16.320981    -16.320982
   0.24247    -16.317192    -16.317192
   0.18185    -16.311388    -16.311389
   0.12123    -16.303546    -16.303546
   0.06062    -16.294760    -16.294760
   0.00000    -16.287781    -16.287782
 
# Band-Index   23
   0.00000    -16.283253    -16.283253
   0.06062    -16.283281    -16.283281
   0.12123    -16.283345    -16.283345
   0.18185    -16.283398    -16.283398
   0.24247    -16.283354    -16.283354
   0.30308    -16.283093    -16.283093
   0.36370    -16.282490    -16.282490
   0.36370    -16.282182    -16.282182
   0.42416    -16.282836    -16.282836
   0.48462    -16.283137    -16.283137
   0.54507    -16.283135    -16.283135
   0.60553    -16.282926    -16.282926
   0.66599    -16.282660    -16.282660
   0.72645    -16.282449    -16.282449
   0.78691    -16.283253    -16.283253
   0.78691    -16.283253    -16.283253
   0.84942    -16.283485    -16.283486
   0.91193    -16.284129    -16.284129
   0.97444    -16.285034    -16.285034
   1.03696    -16.286031    -16.286031
   1.09947    -16.286919    -16.286919
   1.16198    -16.287576    -16.287576
   1.22449    -16.287843    -16.287843
   1.22449    -16.287278    -16.287278
   1.27892    -16.287323    -16.287324
   1.33334    -16.287443    -16.287443
   1.38777    -16.287534    -16.287534
   1.44220    -16.287488    -16.287488
   1.49663    -16.287229    -16.287230
   1.55105    -16.286771    -16.286772
   1.60548    -16.286201    -16.286201
   1.65991    -16.285578    -16.285578
   1.71433    -16.284921    -16.284922
   1.76876    -16.284257    -16.284258
   1.82319    -16.283657    -16.283657
   1.87761    -16.283241    -16.283242
   1.93204    -16.283253    -16.283253
   1.93204    -16.283253    -16.283253
   1.98722    -16.282414    -16.282414
   2.04239    -16.282577    -16.282577
   2.09756    -16.282904    -16.282904
   2.15274    -16.283443    -16.283443
   2.20791    -16.284184    -16.284184
   2.26309    -16.285059    -16.285060
   2.31826    -16.285954    -16.285954
   2.37344    -16.286714    -16.286714
   2.42861    -16.287162    -16.287162
   2.48379    -16.287129    -16.287129
   2.53896    -16.286499    -16.286499
   2.53896    -16.284287    -16.284287
   2.59586    -16.284983    -16.284983
   2.65276    -16.285452    -16.285452
   2.70966    -16.285651    -16.285652
   2.76656    -16.285574    -16.285574
   2.82346    -16.285262    -16.285262
   2.88036    -16.284784    -16.284784
   2.93726    -16.284236    -16.284237
   2.99416    -16.283734    -16.283735
   3.05106    -16.283379    -16.283380
   3.10796    -16.283253    -16.283253
   3.10796    -16.283253    -16.283253
   3.16376    -16.283146    -16.283146
   3.21956    -16.283312    -16.283312
   3.27536    -16.283579    -16.283579
   3.33116    -16.283901    -16.283901
   3.38696    -16.284233    -16.284233
   3.44277    -16.284522    -16.284523
   3.49857    -16.284730    -16.284730
   3.55437    -16.284834    -16.284834
   3.61017    -16.284860    -16.284860
   3.66597    -16.284859    -16.284859
 
# Band-Index   24
   3.66597    -16.284835    -16.284836
   3.61017    -16.284707    -16.284708
   3.55437    -16.284299    -16.284299
   3.49857    -16.283529    -16.283529
   3.44277    -16.282304    -16.282305
   3.38696    -16.280604    -16.280604
   3.33116    -16.278579    -16.278579
   3.27536    -16.276629    -16.276629
   3.21956    -16.275717    -16.275717
   3.16376    -16.278699    -16.278699
   3.10796    -16.282369    -16.282369
   3.10796    -16.282369    -16.282369
   3.05106    -16.279153    -16.279153
   2.99416    -16.275686    -16.275686
   2.93726    -16.275540    -16.275540
   2.88036    -16.276765    -16.276766
   2.82346    -16.278242    -16.278242
   2.76656    -16.279705    -16.279706
   2.70966    -16.281067    -16.281067
   2.65276    -16.282291    -16.282291
   2.59586    -16.283366    -16.283366
   2.53896    -16.284264    -16.284264
   2.53896    -16.286498    -16.286498
   2.48379    -16.285286    -16.285287
   2.42861    -16.283673    -16.283673
   2.37344    -16.281926    -16.281926
   2.31826    -16.280325    -16.280325
   2.26309    -16.279143    -16.279143
   2.20791    -16.278580    -16.278581
   2.15274    -16.278709    -16.278709
   2.09756    -16.279455    -16.279455
   2.04239    -16.280702    -16.280702
   1.98722    -16.282253    -16.282254
   1.93204    -16.282369    -16.282369
   1.93204    -16.282369    -16.282369
   1.87761    -16.279854    -16.279854
   1.82319    -16.276691    -16.276691
   1.76876    -16.275981    -16.275981
   1.71433    -16.277049    -16.277049
   1.65991    -16.278732    -16.278732
   1.60548    -16.280525    -16.280525
   1.55105    -16.282138    -16.282138
   1.49663    -16.283485    -16.283485
   1.44220    -16.284628    -16.284628
   1.38777    -16.285634    -16.285634
   1.33334    -16.286478    -16.286478
   1.27892    -16.287055    -16.287056
   1.22449    -16.287256    -16.287256
   1.22449    -16.286004    -16.286004
   1.16198    -16.285794    -16.285794
   1.09947    -16.285220    -16.285221
   1.03696    -16.284443    -16.284444
   0.97444    -16.283634    -16.283634
   0.91193    -16.282959    -16.282959
   0.84942    -16.282519    -16.282519
   0.78691    -16.282369    -16.282369
   0.78691    -16.282369    -16.282369
   0.72645    -16.281060    -16.281061
   0.66599    -16.278535    -16.278535
   0.60553    -16.277893    -16.277894
   0.54507    -16.278688    -16.278688
   0.48462    -16.279931    -16.279932
   0.42416    -16.281175    -16.281175
   0.36370    -16.282180    -16.282180
   0.36370    -16.282468    -16.282469
   0.30308    -16.281390    -16.281390
   0.24247    -16.279759    -16.279759
   0.18185    -16.277668    -16.277668
   0.12123    -16.275530    -16.275530
   0.06062    -16.276335    -16.276335
   0.00000    -16.282369    -16.282369
 
# Band-Index   25
   0.00000    -16.271220    -16.271220
   0.06062    -16.271123    -16.271123
   0.12123    -16.265011    -16.265011
   0.18185    -16.256658    -16.256658
   0.24247    -16.248911    -16.248911
   0.30308    -16.242181    -16.242181
   0.36370    -16.236524    -16.236524
   0.36370    -16.257097    -16.257097
   0.42416    -16.259409    -16.259409
   0.48462    -16.262184    -16.262184
   0.54507    -16.265288    -16.265289
   0.60553    -16.268350    -16.268350
   0.66599    -16.270495    -16.270495
   0.72645    -16.271164    -16.271164
   0.78691    -16.271220    -16.271220
   0.78691    -16.271220    -16.271220
   0.84942    -16.271191    -16.271191
   0.91193    -16.271116    -16.271116
   0.97444    -16.271027    -16.271027
   1.03696    -16.270962    -16.270962
   1.09947    -16.270913    -16.270914
   1.16198    -16.270888    -16.270888
   1.22449    -16.270879    -16.270879
   1.22449    -16.231710    -16.231711
   1.27892    -16.232917    -16.232917
   1.33334    -16.235690    -16.235690
   1.38777    -16.239109    -16.239109
   1.44220    -16.242810    -16.242810
   1.49663    -16.246661    -16.246662
   1.55105    -16.250643    -16.250644
   1.60548    -16.254781    -16.254781
   1.65991    -16.259073    -16.259074
   1.71433    -16.263447    -16.263447
   1.76876    -16.267595    -16.267595
   1.82319    -16.270446    -16.270446
   1.87761    -16.271174    -16.271174
   1.93204    -16.271220    -16.271220
   1.93204    -16.271220    -16.271220
   1.98722    -16.271079    -16.271080
   2.04239    -16.270696    -16.270696
   2.09756    -16.270156    -16.270156
   2.15274    -16.269493    -16.269493
   2.20791    -16.268632    -16.268633
   2.26309    -16.267476    -16.267476
   2.31826    -16.266018    -16.266019
   2.37344    -16.264317    -16.264317
   2.42861    -16.262456    -16.262456
   2.48379    -16.260526    -16.260527
   2.53896    -16.258624    -16.258624
   2.53896    -16.237254    -16.237254
   2.59586    -16.240601    -16.240601
   2.65276    -16.244255    -16.244255
   2.70966    -16.248229    -16.248230
   2.76656    -16.252524    -16.252524
   2.82346    -16.257122    -16.257122
   2.88036    -16.261935    -16.261936
   2.93726    -16.266742    -16.266742
   2.99416    -16.270511    -16.270511
   3.05106    -16.271305    -16.271305
   3.10796    -16.271220    -16.271220
   3.10796    -16.271220    -16.271220
   3.16376    -16.271252    -16.271252
   3.21956    -16.269348    -16.269348
   3.27536    -16.264003    -16.264003
   3.33116    -16.257978    -16.257978
   3.38696    -16.252047    -16.252048
   3.44277    -16.246455    -16.246455
   3.49857    -16.241367    -16.241367
   3.55437    -16.236948    -16.236948
   3.61017    -16.233508    -16.233508
   3.66597    -16.232043    -16.232044
 
# Band-Index   26
   3.66597    -16.232016    -16.232016
   3.61017    -16.232741    -16.232742
   3.55437    -16.234565    -16.234565
   3.49857    -16.237022    -16.237022
   3.44277    -16.239713    -16.239714
   3.38696    -16.242391    -16.242391
   3.33116    -16.244892    -16.244892
   3.27536    -16.247096    -16.247096
   3.21956    -16.248862    -16.248862
   3.16376    -16.250034    -16.250034
   3.10796    -16.250450    -16.250450
   3.10796    -16.250450    -16.250450
   3.05106    -16.250021    -16.250021
   2.99416    -16.248807    -16.248808
   2.93726    -16.246958    -16.246958
   2.88036    -16.244619    -16.244619
   2.82346    -16.241886    -16.241886
   2.76656    -16.238810    -16.238810
   2.70966    -16.235432    -16.235432
   2.65276    -16.231802    -16.231802
   2.59586    -16.234184    -16.234185
   2.53896    -16.237243    -16.237244
   2.53896    -16.258601    -16.258602
   2.48379    -16.256798    -16.256798
   2.42861    -16.255167    -16.255167
   2.37344    -16.253799    -16.253799
   2.31826    -16.252722    -16.252723
   2.26309    -16.251945    -16.251945
   2.20791    -16.251420    -16.251421
   2.15274    -16.251066    -16.251066
   2.09756    -16.250812    -16.250812
   2.04239    -16.250623    -16.250624
   1.98722    -16.250494    -16.250494
   1.93204    -16.250450    -16.250450
   1.93204    -16.250450    -16.250450
   1.87761    -16.250187    -16.250187
   1.82319    -16.249429    -16.249430
   1.76876    -16.248237    -16.248237
   1.71433    -16.246705    -16.246705
   1.65991    -16.244933    -16.244933
   1.60548    -16.243002    -16.243002
   1.55105    -16.240972    -16.240972
   1.49663    -16.238901    -16.238901
   1.44220    -16.236862    -16.236862
   1.38777    -16.234949    -16.234950
   1.33334    -16.233302    -16.233302
   1.27892    -16.232125    -16.232125
   1.22449    -16.231684    -16.231684
   1.22449    -16.252597    -16.252597
   1.16198    -16.252514    -16.252515
   1.09947    -16.252271    -16.252272
   1.03696    -16.251887    -16.251888
   0.97444    -16.251401    -16.251401
   0.91193    -16.250930    -16.250930
   0.84942    -16.250581    -16.250581
   0.78691    -16.250450    -16.250450
   0.78691    -16.250450    -16.250450
   0.72645    -16.250606    -16.250606
   0.66599    -16.251045    -16.251045
   0.60553    -16.251718    -16.251718
   0.54507    -16.252615    -16.252615
   0.48462    -16.253749    -16.253749
   0.42416    -16.255209    -16.255210
   0.36370    -16.257074    -16.257074
   0.36370    -16.236513    -16.236513
   0.30308    -16.231818    -16.231818
   0.24247    -16.235434    -16.235434
   0.18185    -16.240964    -16.240964
   0.12123    -16.245685    -16.245685
   0.06062    -16.249124    -16.249124
   0.00000    -16.250450    -16.250450
 
# Band-Index   27
   0.00000    -16.221007    -16.221007
   0.06062    -16.221454    -16.221454
   0.12123    -16.222779    -16.222779
   0.18185    -16.224963    -16.224963
   0.24247    -16.227977    -16.227977
   0.30308    -16.229406    -16.229406
   0.36370    -16.223257    -16.223257
   0.36370    -16.208704    -16.208705
   0.42416    -16.210760    -16.210760
   0.48462    -16.213016    -16.213016
   0.54507    -16.215332    -16.215332
   0.60553    -16.217506    -16.217506
   0.66599    -16.219333    -16.219333
   0.72645    -16.220571    -16.220571
   0.78691    -16.221007    -16.221007
   0.78691    -16.221007    -16.221007
   0.84942    -16.220996    -16.220996
   0.91193    -16.220961    -16.220961
   0.97444    -16.220913    -16.220913
   1.03696    -16.220871    -16.220871
   1.09947    -16.220828    -16.220828
   1.16198    -16.220800    -16.220800
   1.22449    -16.220794    -16.220794
   1.22449    -16.222200    -16.222200
   1.27892    -16.222003    -16.222003
   1.33334    -16.221564    -16.221564
   1.38777    -16.221114    -16.221114
   1.44220    -16.220797    -16.220798
   1.49663    -16.220643    -16.220644
   1.55105    -16.220615    -16.220615
   1.60548    -16.220660    -16.220660
   1.65991    -16.220732    -16.220732
   1.71433    -16.220810    -16.220811
   1.76876    -16.220885    -16.220885
   1.82319    -16.220949    -16.220949
   1.87761    -16.220992    -16.220992
   1.93204    -16.221007    -16.221007
   1.93204    -16.221007    -16.221007
   1.98722    -16.220852    -16.220853
   2.04239    -16.220404    -16.220404
   2.09756    -16.219697    -16.219697
   2.15274    -16.218778    -16.218778
   2.20791    -16.217687    -16.217687
   2.26309    -16.216456    -16.216456
   2.31826    -16.215106    -16.215106
   2.37344    -16.213656    -16.213656
   2.42861    -16.212123    -16.212123
   2.48379    -16.210553    -16.210553
   2.53896    -16.208998    -16.208998
   2.53896    -16.224192    -16.224192
   2.59586    -16.228012    -16.228012
   2.65276    -16.231413    -16.231413
   2.70966    -16.228950    -16.228950
   2.76656    -16.226805    -16.226806
   2.82346    -16.224999    -16.224999
   2.88036    -16.223536    -16.223536
   2.93726    -16.222415    -16.222415
   2.99416    -16.221627    -16.221627
   3.05106    -16.221162    -16.221163
   3.10796    -16.221007    -16.221007
   3.10796    -16.221007    -16.221007
   3.16376    -16.220951    -16.220951
   3.21956    -16.220788    -16.220788
   3.27536    -16.220553    -16.220554
   3.33116    -16.220296    -16.220296
   3.38696    -16.220089    -16.220090
   3.44277    -16.220012    -16.220012
   3.49857    -16.220122    -16.220123
   3.55437    -16.220420    -16.220420
   3.61017    -16.220786    -16.220786
   3.66597    -16.220979    -16.220980
 
# Band-Index   28
   3.66597    -16.220958    -16.220958
   3.61017    -16.219741    -16.219741
   3.55437    -16.217108    -16.217108
   3.49857    -16.214182    -16.214182
   3.44277    -16.211380    -16.211380
   3.38696    -16.208870    -16.208870
   3.33116    -16.206747    -16.206747
   3.27536    -16.205061    -16.205061
   3.21956    -16.203838    -16.203838
   3.16376    -16.203103    -16.203103
   3.10796    -16.202856    -16.202857
   3.10796    -16.202856    -16.202857
   3.05106    -16.203056    -16.203056
   2.99416    -16.203666    -16.203666
   2.93726    -16.204716    -16.204716
   2.88036    -16.206233    -16.206233
   2.82346    -16.208230    -16.208230
   2.76656    -16.210698    -16.210698
   2.70966    -16.213601    -16.213601
   2.65276    -16.216872    -16.216872
   2.59586    -16.220431    -16.220431
   2.53896    -16.224173    -16.224173
   2.53896    -16.208991    -16.208991
   2.48379    -16.207511    -16.207511
   2.42861    -16.206172    -16.206172
   2.37344    -16.205056    -16.205057
   2.31826    -16.204174    -16.204174
   2.26309    -16.203548    -16.203548
   2.20791    -16.203149    -16.203149
   2.15274    -16.202935    -16.202935
   2.09756    -16.202848    -16.202848
   2.04239    -16.202833    -16.202834
   1.98722    -16.202845    -16.202846
   1.93204    -16.202856    -16.202857
   1.93204    -16.202856    -16.202857
   1.87761    -16.202974    -16.202974
   1.82319    -16.203339    -16.203339
   1.76876    -16.203974    -16.203974
   1.71433    -16.204902    -16.204903
   1.65991    -16.206150    -16.206151
   1.60548    -16.207723    -16.207724
   1.55105    -16.209607    -16.209607
   1.49663    -16.211758    -16.211758
   1.44220    -16.214108    -16.214108
   1.38777    -16.216577    -16.216577
   1.33334    -16.219040    -16.219040
   1.27892    -16.221191    -16.221191
   1.22449    -16.222180    -16.222180
   1.22449    -16.202463    -16.202463
   1.16198    -16.202476    -16.202476
   1.09947    -16.202523    -16.202524
   1.03696    -16.202597    -16.202597
   0.97444    -16.202683    -16.202683
   0.91193    -16.202767    -16.202767
   0.84942    -16.202831    -16.202831
   0.78691    -16.202856    -16.202857
   0.78691    -16.202856    -16.202857
   0.72645    -16.202931    -16.202931
   0.66599    -16.203173    -16.203174
   0.60553    -16.203647    -16.203647
   0.54507    -16.204403    -16.204404
   0.48462    -16.205484    -16.205484
   0.42416    -16.206924    -16.206924
   0.36370    -16.208696    -16.208697
   0.36370    -16.223236    -16.223236
   0.30308    -16.217419    -16.217419
   0.24247    -16.212308    -16.212308
   0.18185    -16.208191    -16.208191
   0.12123    -16.205218    -16.205218
   0.06062    -16.203445    -16.203446
   0.00000    -16.202856    -16.202857
 
# Band-Index   29
   0.00000    -16.184345    -16.184344
   0.06062    -16.184352    -16.184352
   0.12123    -16.184381    -16.184381
   0.18185    -16.184425    -16.184425
   0.24247    -16.184475    -16.184475
   0.30308    -16.184508    -16.184508
   0.36370    -16.184510    -16.184510
   0.36370    -16.183618    -16.183618
   0.42416    -16.183775    -16.183775
   0.48462    -16.183950    -16.183950
   0.54507    -16.184104    -16.184104
   0.60553    -16.184212    -16.184212
   0.66599    -16.184286    -16.184286
   0.72645    -16.184330    -16.184330
   0.78691    -16.184345    -16.184344
   0.78691    -16.184345    -16.184344
   0.84942    -16.184373    -16.184373
   0.91193    -16.184470    -16.184470
   0.97444    -16.184627    -16.184627
   1.03696    -16.184831    -16.184831
   1.09947    -16.185020    -16.185020
   1.16198    -16.185165    -16.185165
   1.22449    -16.185223    -16.185223
   1.22449    -16.183892    -16.183892
   1.27892    -16.183901    -16.183901
   1.33334    -16.183945    -16.183945
   1.38777    -16.184023    -16.184023
   1.44220    -16.184134    -16.184134
   1.49663    -16.184269    -16.184269
   1.55105    -16.184406    -16.184406
   1.60548    -16.184511    -16.184511
   1.65991    -16.184560    -16.184560
   1.71433    -16.184550    -16.184550
   1.76876    -16.184492    -16.184492
   1.82319    -16.184420    -16.184420
   1.87761    -16.184361    -16.184361
   1.93204    -16.184345    -16.184344
   1.93204    -16.184345    -16.184344
   1.98722    -16.184366    -16.184366
   2.04239    -16.184444    -16.184444
   2.09756    -16.184543    -16.184543
   2.15274    -16.184627    -16.184627
   2.20791    -16.184641    -16.184641
   2.26309    -16.184553    -16.184553
   2.31826    -16.184354    -16.184354
   2.37344    -16.184074    -16.184074
   2.42861    -16.183762    -16.183762
   2.48379    -16.183486    -16.183486
   2.53896    -16.183300    -16.183300
   2.53896    -16.184127    -16.184127
   2.59586    -16.184256    -16.184256
   2.65276    -16.184404    -16.184404
   2.70966    -16.184531    -16.184531
   2.76656    -16.184602    -16.184602
   2.82346    -16.184614    -16.184614
   2.88036    -16.184568    -16.184568
   2.93726    -16.184491    -16.184491
   2.99416    -16.184413    -16.184412
   3.05106    -16.184359    -16.184359
   3.10796    -16.184345    -16.184344
   3.10796    -16.184345    -16.184344
   3.16376    -16.184339    -16.184339
   3.21956    -16.184325    -16.184325
   3.27536    -16.184301    -16.184301
   3.33116    -16.184252    -16.184252
   3.38696    -16.184180    -16.184180
   3.44277    -16.184092    -16.184092
   3.49857    -16.183999    -16.183999
   3.55437    -16.183916    -16.183916
   3.61017    -16.183867    -16.183867
   3.66597    -16.183855    -16.183855
 
# Band-Index   30
   3.66597    -16.183818    -16.183818
   3.61017    -16.183830    -16.183830
   3.55437    -16.183836    -16.183836
   3.49857    -16.183826    -16.183826
   3.44277    -16.183798    -16.183798
   3.38696    -16.183753    -16.183753
   3.33116    -16.183684    -16.183683
   3.27536    -16.183603    -16.183603
   3.21956    -16.183523    -16.183523
   3.16376    -16.183464    -16.183464
   3.10796    -16.183444    -16.183443
   3.10796    -16.183444    -16.183443
   3.05106    -16.183468    -16.183468
   2.99416    -16.183537    -16.183537
   2.93726    -16.183625    -16.183625
   2.88036    -16.183704    -16.183704
   2.82346    -16.183765    -16.183765
   2.76656    -16.183811    -16.183811
   2.70966    -16.183853    -16.183853
   2.65276    -16.183905    -16.183905
   2.59586    -16.183988    -16.183988
   2.53896    -16.184089    -16.184089
   2.53896    -16.183264    -16.183264
   2.48379    -16.183156    -16.183156
   2.42861    -16.183095    -16.183095
   2.37344    -16.183090    -16.183090
   2.31826    -16.183117    -16.183117
   2.26309    -16.183169    -16.183169
   2.20791    -16.183240    -16.183240
   2.15274    -16.183315    -16.183315
   2.09756    -16.183374    -16.183374
   2.04239    -16.183413    -16.183413
   1.98722    -16.183435    -16.183435
   1.93204    -16.183444    -16.183443
   1.93204    -16.183444    -16.183443
   1.87761    -16.183457    -16.183457
   1.82319    -16.183490    -16.183490
   1.76876    -16.183522    -16.183522
   1.71433    -16.183535    -16.183535
   1.65991    -16.183525    -16.183525
   1.60548    -16.183501    -16.183501
   1.55105    -16.183482    -16.183482
   1.49663    -16.183493    -16.183493
   1.44220    -16.183542    -16.183542
   1.38777    -16.183629    -16.183629
   1.33334    -16.183735    -16.183734
   1.27892    -16.183821    -16.183821
   1.22449    -16.183854    -16.183854
   1.22449    -16.183158    -16.183158
   1.16198    -16.183172    -16.183172
   1.09947    -16.183221    -16.183221
   1.03696    -16.183291    -16.183291
   0.97444    -16.183346    -16.183346
   0.91193    -16.183398    -16.183398
   0.84942    -16.183431    -16.183431
   0.78691    -16.183444    -16.183443
   0.78691    -16.183444    -16.183443
   0.72645    -16.183424    -16.183424
   0.66599    -16.183374    -16.183374
   0.60553    -16.183327    -16.183327
   0.54507    -16.183314    -16.183314
   0.48462    -16.183349    -16.183349
   0.42416    -16.183447    -16.183447
   0.36370    -16.183582    -16.183582
   0.36370    -16.184473    -16.184473
   0.30308    -16.184413    -16.184413
   0.24247    -16.184256    -16.184256
   0.18185    -16.184019    -16.184018
   0.12123    -16.183747    -16.183747
   0.06062    -16.183530    -16.183530
   0.00000    -16.183444    -16.183443
 
# Band-Index   31
   0.00000    -16.172245    -16.172245
   0.06062    -16.172137    -16.172137
   0.12123    -16.171797    -16.171797
   0.18185    -16.171224    -16.171224
   0.24247    -16.170417    -16.170417
   0.30308    -16.169393    -16.169393
   0.36370    -16.168191    -16.168191
   0.36370    -16.165900    -16.165901
   0.42416    -16.167183    -16.167184
   0.48462    -16.168482    -16.168482
   0.54507    -16.169694    -16.169694
   0.60553    -16.170732    -16.170732
   0.66599    -16.171553    -16.171553
   0.72645    -16.172071    -16.172071
   0.78691    -16.172245    -16.172245
   0.78691    -16.172245    -16.172245
   0.84942    -16.172424    -16.172425
   0.91193    -16.172883    -16.172884
   0.97444    -16.173447    -16.173447
   1.03696    -16.173961    -16.173961
   1.09947    -16.174322    -16.174323
   1.16198    -16.174527    -16.174527
   1.22449    -16.174592    -16.174593
   1.22449    -16.168334    -16.168334
   1.27892    -16.168466    -16.168467
