#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  75  32
# Band-Index    1
   1.22926    -28.111233    -28.111201
   1.28955    -28.111709    -28.111673
   1.34983    -28.112069    -28.112029
   1.41012    -28.112292    -28.112251
   1.47041    -28.112366    -28.112325
   1.47041    -28.112366    -28.112325
   1.52471    -28.112281    -28.112238
   1.57902    -28.112020    -28.111973
   1.63333    -28.111582    -28.111531
   1.68763    -28.110982    -28.110927
   1.74194    -28.110254    -28.110197
   1.79625    -28.109447    -28.109390
   1.85055    -28.108629    -28.108574
   1.90486    -28.107852    -28.107800
   1.95917    -28.107163    -28.107113
   2.01347    -28.106601    -28.106550
   2.06778    -28.106199    -28.106139
   2.12209    -28.106034    -28.105959
   2.12209    -28.106034    -28.105959
   2.17678    -28.106104    -28.106042
   2.23147    -28.106277    -28.106231
   2.28616    -28.106506    -28.106468
   2.34085    -28.106773    -28.106737
   2.39554    -28.107071    -28.107036
   2.45023    -28.107400    -28.107363
   2.50492    -28.107758    -28.107718
   2.55961    -28.108140    -28.108098
   2.61430    -28.108539    -28.108494
   2.66899    -28.108940    -28.108894
   2.72368    -28.109323    -28.109279
   2.77837    -28.109661    -28.109622
   2.83306    -28.109922    -28.109895
   2.88775    -28.110080    -28.110069
   2.88775    -28.109442    -28.109414
   2.95648    -28.108444    -28.108407
   3.02521    -28.107472    -28.107439
   3.09394    -28.106739    -28.106726
   3.16267    -28.106351    -28.106361
   3.23141    -28.106242    -28.106260
   3.23141    -28.106242    -28.106260
   3.28842    -28.106237    -28.106255
   3.34544    -28.106225    -28.106243
   3.40246    -28.106207    -28.106224
   3.45948    -28.106181    -28.106195
   3.51649    -28.106148    -28.106159
   3.57351    -28.106113    -28.106117
   3.63053    -28.106077    -28.106071
   3.68755    -28.106046    -28.106026
   3.74456    -28.106029    -28.105989
   3.80158    -28.106026    -28.105968
   3.85860    -28.106031    -28.105961
   3.91562    -28.106034    -28.105959
 
# Band-Index    4
   3.91562    -28.105386    -28.105471
   3.85860    -28.105385    -28.105466
