# Tetrahedron method
       -2.7241723213        0.0000000000
       -2.6256181016        0.0000000000
       -2.5270638818        0.0000000000
       -2.4285096621        0.0000000000
       -2.3299554423        0.0000000000
       -2.2314012225        0.0000000000
       -2.1328470028        0.0000000000
       -2.0342927830        0.0000000000
       -1.9357385633        0.0000000000
       -1.8371843435        0.0000000000
       -1.7386301237        0.0000000000
       -1.6400759040        0.0000000000
       -1.5415216842        0.0000000000
       -1.4429674645        0.0000000000
       -1.3444132447        0.0000000000
       -1.2458590249        0.0000000000
       -1.1473048052        0.0000000000
       -1.0487505854        0.2737761578
       -0.9501963657        1.0414264550
       -0.8516421459        1.0350691136
       -0.7530879261        0.9213950633
       -0.6545337064        0.7560080379
       -0.5559794866        0.6200815965
       -0.4574252669        0.5062294961
       -0.3588710471        0.4316784706
       -0.2603168273        0.3300265768
       -0.1617626076        0.2669344487
       -0.0632083878        0.2508177993
        0.0353458319        0.2537955755
        0.1339000517        0.2686808666
        0.2324542715        0.3263339283
        0.3310084912        0.4491334313
        0.4295627110        0.6202413721
        0.5281169307        0.9520083627
        0.6266711505        1.2039314278
        0.7252253703        1.6579273429
        0.8237795900        1.4737544614
        0.9223338098        1.4599485069
        1.0208880296        1.8915142364
        1.1194422493        2.5210242977
        1.2179964691        2.5048251683
        1.3165506888        2.9235917696
        1.4151049086        2.8543896278
        1.5136591284        2.7577889867
        1.6122133481        2.4495725475
        1.7107675679        2.3871636932
        1.8093217876        2.4413285490
        1.9078760074        3.0460966361
        2.0064302272        3.6365327862
        2.1049844469        3.9631627039
        2.2035386667        3.9561923603
        2.3020928864        3.4643124371
        2.4006471062        3.8965176050
        2.4992013260        3.4901474464
        2.5977555457        3.9735306640
        2.6963097655        4.6490896830
        2.7948639852        4.2060504042
        2.8934182050        5.1540247956
        2.9919724248        5.8214062315
        3.0905266445        4.9972098171
        3.1890808643        6.1732166340
        3.2876350840        5.6432315976
        3.3861893038        5.2305997971
        3.4847435236        5.9857169097
        3.5832977433        7.1429197653
        3.6818519631        6.9876183935
        3.7804061828        7.1858104961
        3.8789604026        5.9961051551
        3.9775146224        5.6714747590
        4.0760688421        5.4636372651
        4.1746230619        4.9441145924
        4.2731772816        4.1953408288
        4.3717315014        3.9847704776
        4.4702857212        3.9513596346
        4.5688399409        5.7759657901
        4.6673941607        5.5755070039
        4.7659483804        5.3604138351
        4.8645026002        5.3733145060
        4.9630568200        3.0390722050
        5.0616110397        5.2321589598
        5.1601652595        6.2035820908
        5.2587194792        4.6623476865
        5.3572736990        4.9155158771
        5.4558279188        2.6883618112
        5.5543821385        2.9830304079
        5.6529363583        4.8419172663
        5.7514905780        5.7231449378
        5.8500447978        5.4123372990
        5.9485990176        2.3585974053
        6.0471532373        0.0000000000
        6.1457074571        0.0000000000
        6.2442616768        0.2747755698
        6.3428158966        2.1225753025
        6.4413701164        4.7240759030
        6.5399243361        7.8079015904
        6.6384785559       11.1106678262
        6.7370327756        5.9632315848
        6.8355869954        4.1529193568
        6.9341412152        3.4232525198
        7.0326954349        2.3241843880
        7.1312496547        5.2457030187
        7.2298038744        5.7797936176
        7.3283580942       11.5211390052
        7.4269123140       10.3588588525
        7.5254665337        7.4699831021
        7.6240207535        1.8961191481
        7.7225749732        0.1322301067
        7.8211291930        0.0000000000
        7.9196834128        0.0000000000
        8.0182376325        0.0000000000
        8.1167918523        1.8074666618
        8.2153460720        5.0309860719
        8.3139002918        5.5853705595
        8.4124545116        4.2550566222
        8.5110087313        3.5761764397
        8.6095629511        2.2225468177
        8.7081171708        3.8128411905
        8.8066713906        3.6687820448
        8.9052256104        3.7377234847
        9.0037798301        6.9221600061
        9.1023340499        8.8138678126
        9.2008882696        4.5058950989
        9.2994424894        9.7699928742
        9.3979967092       10.4420782654
        9.4965509289        7.4289137965
        9.5951051487        4.3450456159
        9.6936593684        4.0987510666
        9.7922135882        3.9613522502
        9.8907678080        4.6650261772
        9.9893220277        2.0264429305
       10.0878762475        1.4326422125
       10.1864304672        2.0484737551
       10.2849846870        2.4215810847
       10.3835389068        3.8805555077
       10.4820931265        1.9489685985
       10.5806473463        1.3093470389
       10.6792015660        2.7824566035
       10.7777557858        4.6492388993
       10.8763100056        8.5072382860
       10.9748642253        8.5948612229
       11.0734184451        4.9707189200
       11.1719726649        1.6391973641
       11.2705268846        0.0000000000
       11.3690811044        0.0000000000
       11.4676353241        0.9631922000
       11.5661895439        1.8816138598
       11.6647437637        4.0184473629
       11.7632979834        4.5922086745
       11.8618522032       12.1553893828
       11.9604064229        5.9890037550
       12.0589606427        6.2106736279
       12.1575148625        6.8580477717
       12.2560690822        3.6674190970
       12.3546233020        5.0081956305
       12.4531775217        1.0214047907
       12.5517317415        2.6039208877
       12.6502859613        4.2138661787
       12.7488401810        4.0213486002
       12.8473944008        3.3156556281
       12.9459486205        4.0494858739
       13.0445028403        2.8747843047
       13.1430570601        4.2140923648
       13.2416112798        5.2640771509
       13.3401654996        4.7037759802
       13.4387197193        4.5103909895
       13.5372739391        2.3923751668
       13.6358281589        6.6240271755
       13.7343823786        2.4045261431
       13.8329365984        0.0000000000
       13.9314908181        0.0000000000
       14.0300450379        0.5228406660
       14.1285992577        1.5919530514
       14.2271534774        4.2837218575
       14.3257076972        4.5659604004
       14.4242619169        3.5113683977
       14.5228161367        2.4876814297
       14.6213703565        2.5876597640
       14.7199245762        1.0313843013
       14.8184787960        0.9771824091
       14.9170330157        6.0985153773
       15.0155872355        3.9197430964
       15.1141414553        1.9839519806
       15.2126956750        4.1168117721
       15.3112498948        6.7010527285
       15.4098041145        0.0000000000
       15.5083583343        0.0000000000
       15.6069125541        0.0000000000
       15.7054667738        0.0000000000
       15.8040209936        0.0000000000
