#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  73  96
# Band-Index    1
   1.46831    -43.986993    -43.986991
   1.52595    -43.986854    -43.986852
   1.58359    -43.986696    -43.986694
   1.64123    -43.986528    -43.986526
   1.69887    -43.986362    -43.986360
   1.75651    -43.986204    -43.986202
   1.81415    -43.986068    -43.986066
   1.87179    -43.985972    -43.985970
   1.92943    -43.985975    -43.985973
   1.98707    -43.986110    -43.986109
   2.04471    -43.986277    -43.986276
   2.04471    -43.986277    -43.986276
   2.10329    -43.986277    -43.986276
   2.16187    -43.986277    -43.986275
   2.22045    -43.986275    -43.986273
   2.27902    -43.986269    -43.986268
   2.33760    -43.986262    -43.986261
   2.39618    -43.986254    -43.986253
   2.45475    -43.986245    -43.986244
   2.51333    -43.986233    -43.986232
   2.57191    -43.986221    -43.986220
   2.63049    -43.986210    -43.986210
   2.68906    -43.986203    -43.986203
   2.68906    -43.985291    -43.985291
   2.74379    -43.985327    -43.985326
   2.79851    -43.985375    -43.985374
   2.85323    -43.985430    -43.985429
   2.90796    -43.985487    -43.985486
   2.96268    -43.985540    -43.985539
   3.01741    -43.985592    -43.985590
   3.07213    -43.985638    -43.985637
   3.12685    -43.985684    -43.985683
   3.18158    -43.985862    -43.985861
   3.23630    -43.986070    -43.986069
   3.29103    -43.986277    -43.986276
   3.29103    -43.986277    -43.986276
   3.34994    -43.986061    -43.986060
   3.40885    -43.985958    -43.985957
   3.46776    -43.986058    -43.986058
   3.52668    -43.986235    -43.986234
   3.58559    -43.986444    -43.986444
   3.64450    -43.986665    -43.986665
   3.70342    -43.986873    -43.986873
   3.76233    -43.987043    -43.987043
   3.82124    -43.987158    -43.987157
   3.88016    -43.987198    -43.987198
 
# Band-Index    4
   3.88016    -43.987192    -43.987190
   3.82124    -43.986965    -43.986963
   3.76233    -43.986557    -43.986555
   3.70342    -43.986181    -43.986179
   3.64450    -43.985893    -43.985891
   3.58559    -43.985711    -43.985709
   3.52668    -43.985635    -43.985633
   3.46776    -43.985656    -43.985654
   3.40885    -43.985736    -43.985734
   3.34994    -43.985747    -43.985746
   3.29103    -43.985732    -43.985731
   3.29103    -43.985732    -43.985731
   3.23630    -43.985724    -43.985723
   3.18158    -43.985704    -43.985703
   3.12685    -43.985676    -43.985674
   3.07213    -43.985540    -43.985538
   3.01741    -43.985428    -43.985427
   2.96268    -43.985342    -43.985341
   2.90796    -43.985287    -43.985286
   2.85323    -43.985259    -43.985258
   2.79851    -43.985252    -43.985251
   2.74379    -43.985262    -43.985261
   2.68906    -43.985286    -43.985284
   2.68906    -43.986188    -43.986186
   2.63049    -43.986176    -43.986174
   2.57191    -43.986157    -43.986156
   2.51333    -43.986137    -43.986136
   2.45475    -43.986114    -43.986113
   2.39618    -43.986084    -43.986083
   2.33760    -43.986042    -43.986041
   2.27902    -43.985982    -43.985981
   2.22045    -43.985903    -43.985902
   2.16187    -43.985818    -43.985817
   2.10329    -43.985754    -43.985753
   2.04471    -43.985732    -43.985731
   2.04471    -43.985732    -43.985731
   1.98707    -43.985743    -43.985742
   1.92943    -43.985760    -43.985759
   1.87179    -43.985718    -43.985717
   1.81415    -43.985657    -43.985656
   1.75651    -43.985638    -43.985638
   1.69887    -43.985677    -43.985676
   1.64123    -43.985776    -43.985776
   1.58359    -43.985940    -43.985939
   1.52595    -43.986165    -43.986165
   1.46831    -43.986442    -43.986441
   1.41067    -43.986754    -43.986753
   1.35303    -43.987053    -43.987053
   1.29538    -43.987194    -43.987191
   1.29538    -43.985740    -43.985739
   1.23728    -43.985739    -43.985738
   1.17918    -43.985736    -43.985735
   1.12108    -43.985734    -43.985733
   1.06298    -43.985733    -43.985732
   1.00488    -43.985730    -43.985728
   0.94678    -43.985728    -43.985727
   0.88867    -43.985730    -43.985729
   0.83057    -43.985732    -43.985731
   0.83057    -43.985732    -43.985731
   0.76656    -43.985786    -43.985785
   0.70255    -43.985911    -43.985910
   0.63854    -43.986025    -43.986024
   0.57453    -43.986091    -43.986089
   0.51052    -43.986131    -43.986129
   0.44651    -43.986162    -43.986161
   0.38250    -43.986183    -43.986180
   0.38250    -43.985274    -43.985272
   0.31875    -43.985236    -43.985235
   0.25500    -43.985263    -43.985262
   0.19125    -43.985374    -43.985372
   0.12750    -43.985580    -43.985579
   0.06375    -43.985709    -43.985708
   0.00000    -43.985732    -43.985731
 
# Band-Index    5
   0.00000    -23.632344    -23.632345
   0.06375    -23.631757    -23.631757
   0.12750    -23.630008    -23.630009
   0.19125    -23.627140    -23.627141
   0.25500    -23.623243    -23.623244
   0.31875    -23.618440    -23.618441
   0.38250    -23.612888    -23.612889
   0.38250    -23.625563    -23.625563
   0.44651    -23.625103    -23.625104
   0.51052    -23.623339    -23.623340
   0.57453    -23.620794    -23.620794
   0.63854    -23.623156    -23.623157
   0.70255    -23.627808    -23.627808
   0.76656    -23.631174    -23.631175
   0.83057    -23.632344    -23.632345
   0.83057    -23.632344    -23.632345
   0.88867    -23.632331    -23.632332
   0.94678    -23.632307    -23.632308
   1.00488    -23.632266    -23.632267
   1.06298    -23.632215    -23.632215
   1.12108    -23.632160    -23.632161
   1.17918    -23.632121    -23.632122
   1.23728    -23.632086    -23.632087
   1.29538    -23.632080    -23.632081
   1.29538    -23.605427    -23.605427
   1.35303    -23.606810    -23.606810
   1.41067    -23.609605    -23.609605
   1.46831    -23.612300    -23.612301
   1.52595    -23.614336    -23.614337
   1.58359    -23.615591    -23.615592
   1.64123    -23.616410    -23.616410
   1.69887    -23.618637    -23.618637
   1.75651    -23.622003    -23.622004
   1.81415    -23.625345    -23.625345
   1.87179    -23.628253    -23.628254
   1.92943    -23.630482    -23.630483
   1.98707    -23.631876    -23.631876
   2.04471    -23.632344    -23.632345
   2.04471    -23.632344    -23.632345
   2.10329    -23.631865    -23.631865
   2.16187    -23.630428    -23.630429
   2.22045    -23.628126    -23.628127
   2.27902    -23.625191    -23.625192
   2.33760    -23.622221    -23.622222
   2.39618    -23.620603    -23.620603
   2.45475    -23.621890    -23.621890
   2.51333    -23.623477    -23.623477
   2.57191    -23.624623    -23.624624
   2.63049    -23.625274    -23.625275
   2.68906    -23.625376    -23.625377
   2.68906    -23.612711    -23.612712
   2.74379    -23.615815    -23.615816
   2.79851    -23.618730    -23.618731
   2.85323    -23.621417    -23.621418
   2.90796    -23.623862    -23.623863
   2.96268    -23.626037    -23.626038
   3.01741    -23.627918    -23.627919
   3.07213    -23.629485    -23.629486
   3.12685    -23.630725    -23.630726
   3.18158    -23.631622    -23.631623
   3.23630    -23.632165    -23.632166
   3.29103    -23.632344    -23.632345
   3.29103    -23.632344    -23.632345
   3.34994    -23.631558    -23.631559
   3.40885    -23.629271    -23.629272
   3.46776    -23.625724    -23.625725
   3.52668    -23.621421    -23.621422
   3.58559    -23.617404    -23.617405
   3.64450    -23.615870    -23.615870
   3.70342    -23.614287    -23.614288
   3.76233    -23.611417    -23.611417
   3.82124    -23.607732    -23.607733
   3.88016    -23.605547    -23.605548
 
# Band-Index    6
   3.88016    -23.605540    -23.605540
   3.82124    -23.605940    -23.605941
   3.76233    -23.607137    -23.607138
   3.70342    -23.609140    -23.609141
   3.64450    -23.611994    -23.611995
   3.58559    -23.614469    -23.614469
   3.52668    -23.613959    -23.613960
   3.46776    -23.612706    -23.612706
   3.40885    -23.611827    -23.611828
   3.34994    -23.611448    -23.611448
   3.29103    -23.611354    -23.611355
   3.29103    -23.611354    -23.611355
   3.23630    -23.611129    -23.611130
   3.18158    -23.610452    -23.610453
   3.12685    -23.609340    -23.609341
   3.07213    -23.607836    -23.607837
   3.01741    -23.605975    -23.605976
   2.96268    -23.603816    -23.603817
   2.90796    -23.601426    -23.601427
   2.85323    -23.602514    -23.602514
   2.79851    -23.606028    -23.606029
   2.74379    -23.609433    -23.609434
   2.68906    -23.612705    -23.612705
   2.68906    -23.625369    -23.625369
   2.63049    -23.624912    -23.624913
   2.57191    -23.623928    -23.623928
   2.51333    -23.622562    -23.622562
   2.45475    -23.621130    -23.621131
   2.39618    -23.619984    -23.619985
   2.33760    -23.617920    -23.617920
   2.27902    -23.615868    -23.615869
   2.22045    -23.614029    -23.614029
   2.16187    -23.612586    -23.612587
   2.10329    -23.611673    -23.611674
   2.04471    -23.611354    -23.611355
   2.04471    -23.611354    -23.611355
   1.98707    -23.611418    -23.611418
   1.92943    -23.611629    -23.611630
   1.87179    -23.612079    -23.612080
   1.81415    -23.612844    -23.612845
   1.75651    -23.613817    -23.613818
   1.69887    -23.614534    -23.614535
   1.64123    -23.613807    -23.613808
   1.58359    -23.611411    -23.611412
   1.52595    -23.609217    -23.609218
   1.46831    -23.607550    -23.607551
   1.41067    -23.606375    -23.606376
   1.35303    -23.605660    -23.605661
   1.29538    -23.605419    -23.605420
   1.29538    -23.611557    -23.611558
   1.23728    -23.611541    -23.611541
   1.17918    -23.611529    -23.611530
   1.12108    -23.611495    -23.611496
   1.06298    -23.611453    -23.611454
   1.00488    -23.611416    -23.611416
   0.94678    -23.611390    -23.611390
   0.88867    -23.611369    -23.611369
   0.83057    -23.611354    -23.611355
   0.83057    -23.611354    -23.611355
   0.76656    -23.612098    -23.612099
   0.70255    -23.614215    -23.614215
   0.63854    -23.617272    -23.617272
   0.57453    -23.620560    -23.620561
   0.51052    -23.622569    -23.622569
   0.44651    -23.624625    -23.624625
   0.38250    -23.625556    -23.625556
   0.38250    -23.612881    -23.612882
   0.31875    -23.606745    -23.606746
   0.25500    -23.600413    -23.600414
